ID_ALUNO,IDADE,ANO_INGRESSO,FORMA_INGRESSO,ANO_EVASAO,FORMA_EVASAO,NATURALIDADE,ETNIA,DEFICIENCIAS,COTAS,BOLSA
915DEC2BE7F609C9B0944089D14361DE,Menos de 19 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
9189E075289F180149FF1107D6D48F78,26-35 anos,2013,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
91A8F8847EE097F0BE9C70C3255AFAD8,Menos de 19 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
9232965E399095E0EF458A3325BA5382,Menos de 19 anos,2008,Vestibular,2012,Formado,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
924B3E384FF2F09A4722E16511F82CAA,Menos de 19 anos,2010,Vestibular,2012,Desistencia,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
92E3A17B6FA969D57E52D7B21B22D364,Acima de 35 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
92F8F0E78D438A0D33F78B0D08B9EE8C,Menos de 19 anos,2020,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
932B1F4BC0958BFD60AFCE01E9F3BEC0,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
93EF0EE81EC1DAD09A4A6708C6C9443B,Acima de 35 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
942C6C756B40B97C966E17BDEBEF1F56,Acima de 35 anos,2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Geral,Não Possuia
943167A07CA1D20552E956DC6B1DDE56,Acima de 35 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
94AE76ABFD4A0A692A11C54041F5C0B1,Menos de 19 anos,2015,Processo Seletivo - SiSU,2018,Jubilamento,Tatui-SP,Branca,Sem Deficiencia,Geral,Não Possuia
94AFDFCB8CC1DF4EECC676FBA0C3C6B8,19-25 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
94B2C2BC2644AA53F124B7904473C3F7,19-25 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
94C090D484F80E12F1ABB25C0320DED2,Acima de 35 anos,2022,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
94C5A9B3ADC9C654138DC89CF909B127,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
957DDEA273C4065BA71829725DB9F50B,Menos de 19 anos,2011,Vestibular,2018,Jubilamento,Taboao da Serra-SP,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
95814964B0C42CE64D51E38D917D7FD3,26-35 anos,2014,Processo Seletivo - SiSU,2016,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Não Possuia
95A2CA0579ACBB4ECF7D32731BD6FF13,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Feijo-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
95EFE103A34641050E01F45A9A265A8C,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Re,Possuia
960ADE68AB05B7E113C6C410BA34C4EE,26-35 anos,2010,Vestibular,2017,Jubilamento,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9611804B80CDBABCC1E0774CEC62ECD5,19-25 anos,2009,Transferencia Externa,2014,Jubilamento,Manaus-AM,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9719ED1080F69F16C8DA43CE3166B7FA,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
976D9D33AE5BF8B3A0B14179ED4AF017,Menos de 19 anos,2015,Processo Seletivo - SiSU,2020,Formado,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
97F1F1A1757711C30E2C40E41B9F262D,Menos de 19 anos,2016,Processo Seletivo - SiSU,2019,Formado,Porto Velho-RO,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
9874E7748B87210DAB60A15F1757D02F,19-25 anos,2015,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Preta,Fisica,Candidatos Deficientes,Não Possuia
98795443CDBF0375DD946728E2F4E51A,Menos de 19 anos,2009,Vestibular,2013,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
98885CB05F04F6D492CBB85504DB9787,Menos de 19 anos,2017,Transferencia Externa,2022,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
98ED037C165C8FF9F4AFEFBE86F08C84,19-25 anos,2011,Vestibular,2014,Jubilamento,Santa Maria da Vitoria-BA,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
98F082043F5FE5C976C26BFEFFED282E,26-35 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
991DD9FAEA5CBC36496C78470ABEC386,Menos de 19 anos,2014,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Possuia
9952CB25B58C5F4832396ABF2BCFD66D,Menos de 19 anos,2010,Vestibular,2014,Formado,Tarauaca-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
99AF359A2A03545638A15B1BF2AE4096,Acima de 35 anos,2022,Portador de Diploma Superior,,Sem Evasao,Brasileia-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
99FB2C00A7924D2152227C0D60112947,19-25 anos,2016,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
9A32593B6B1FAEA93BDE76C43D1A8692,19-25 anos,2009,Transferencia Externa,2014,Jubilamento,Xapuri-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9A6C4C567B029936BFB4FB0493E7E728,Menos de 19 anos,2016,Processo Seletivo - SiSU,2017,Transferido,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
9AC2FC991D780C349FE1E5863E731108,Menos de 19 anos,2013,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Não Possuia
9AF9D4F2B4B7B0F08FBEB001F87E77A5,Menos de 19 anos,2019,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9B732CC38E40261D900B8008BF9C596E,Menos de 19 anos,2011,Vestibular,2018,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9B78E84AF6E92738802D258E0967ED8D,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
9BD96E176BBEDF4D017F4B438BD613E3,19-25 anos,2011,Vestibular,2017,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
9C70CB2F32394F12A8527CCB82DA9942,Menos de 19 anos,2016,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Intelectual/mental,Candidatos Deficientes,Não Possuia
9CC03CE5C1EA026CA10E9F83572A0200,Menos de 19 anos,2013,Processo Seletivo - SiSU,2013,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Não Possuia
9CC1C015C32F74BCBD1C315C445B89EF,19-25 anos,2011,Vestibular,2018,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9DF811BC0EC3CD1B8CE8E8F1BAB30BE4,Menos de 19 anos,2012,Enem,2019,Formado,Fortaleza-CE,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
9E039CDE871EE92385CAC87CA0468AF2,19-25 anos,2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
9E04709686781F100B7C46C697891C17,Menos de 19 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Não Possuia
9E67462422B5F48A709503A2A335C3C0,Menos de 19 anos,2016,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
9E69FD6D1C5D1CEF75FFBE159C1F322E,Menos de 19 anos,2008,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9EB1A76B0030A39886609C0F99634CBC,Acima de 35 anos,2009,Vestibular,2013,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
9F2101DD2222C9E8A3EC8D116DA3B40A,19-25 anos,2009,Vestibular,2012,Formado,Sena Madureira-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9F892DEDA85C6965329C924075E9322F,Menos de 19 anos,2019,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9F96F0C23A6A55DBD2E9427729E24266,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Carauari-AM,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A000BD6DE227FA3950BD4FAFB15FDD94,19-25 anos,2021,Processo Seletivo - SiSU,2023,Jubilamento,Manaus-AM,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A0AE148A258A9D1DB932DF49B2271B21,Acima de 35 anos,2020,Processo Seletivo - SiSU,2023,Formado,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
A0CB600216A15461DD4F2BFD556D1E90,Menos de 19 anos,2018,Processo Seletivo - SiSU,2019,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
A11317A2C0AF5FCD81607E85AD932BCA,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
A11EE83E7026B0C537C7CFFF4D0135B3,Menos de 19 anos,2011,Vestibular,2018,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
A128C87F5F533B784A2C3F5064B3CDEA,26-35 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A1395DF0A1ABC218EB63B3ADDBDD1693,Menos de 19 anos,2009,Vestibular,2018,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
A2729B7746A7F069A1D87A2141CF6AEE,Menos de 19 anos,2011,Vestibular,2016,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A305A5B0E679A20D1BE6C4A6CE79BD50,Menos de 19 anos,2020,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
A328B64FB251B3891B369070736A2B21,19-25 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
A3C5E98CBFA4EE6526DD52B58FEFF672,26-35 anos,2009,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A4341FCEF6BE79DDFCE70D3FDE3B983A,Acima de 35 anos,2017,Processo Seletivo - SiSU,2020,Formado,Rio Branco-AC,Amarela,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
A45045ACDFFEEC7B92EA019675DA48FC,Menos de 19 anos,2013,Processo Seletivo - SiSU,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica independente de renda.,Não Possuia
A4AD4C62B6A12892242BD6786D83F9AA,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
A4C00F058D5BC701F2EF2DC3D8CFE76A,Acima de 35 anos,2018,Processo Seletivo - SiSU,2023,Jubilamento,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Possuia
A528CDB26F26B20FECD0D76902990F0B,26-35 anos,2016,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
A5A922EA078F7E063B2FDE0FC5CD3E08,19-25 anos,2011,Vestibular,2017,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
A652E914C736DFAF8A6667AE6936F0D6,19-25 anos,2008,Vestibular,2012,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A7974B664364F1655DE4AE0484A7BCAF,19-25 anos,2009,Vestibular,2013,Desistencia,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A7BA6DDE28C61D9CEC9909BDE1D7DCA2,Acima de 35 anos,2014,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
A7CD33D1194CE48A10C5B2DCE99A3CFC,Acima de 35 anos,2008,Vestibular,2016,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A8681F254ADD165D857CCB664B802BED,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
A86C98D2F02850192F0B3D8F866CF157,19-25 anos,2019,Processo Seletivo - SiSU,2022,Desistencia,Sao Pedro da Aldeia-RJ,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
A89B9B817D1C710E6EF5000032E1C514,Acima de 35 anos,2012,Enem,2020,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
A9AB0735CD73DACD1156E578B6DB26F2,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
A9E388897A108C6851AA339173785819,Menos de 19 anos,2015,Processo Seletivo - SiSU,2023,Formado,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Possuia
AA2DF372C0423574D8E6658675E0BB89,Menos de 19 anos,2021,Processo Seletivo - SiSU,2021,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AA59DFE9CEA81F87553C5D9F1046A84F,19-25 anos,2012,Enem,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AB22C8C51559E133736CB1412BFD48CD,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AB34D8D7F2771066C8724C8C4D440F60,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AB3C3351517E17A8B2561EE2227DAE11,Menos de 19 anos,2014,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
ABA0914EA8FDD89E9755D3A90AB757FF,19-25 anos,2010,Vestibular,2018,Formado,Sao Paulo-SP,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
ABDD2931B521CCF6F0F80F7D6A540928,Menos de 19 anos,2012,Enem,2014,Jubilamento,Tarauaca-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
ABDE962C399ACA75FC298F008D3BFBA2,19-25 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
AC20EF1531564622D11E2C106A675264,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Vilhena-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
ACA32B8B77023B56DE7D479ADD89E4F5,Menos de 19 anos,2011,Vestibular,2018,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
AD1288236B3A6B1D28115A1F92AB8BB6,Acima de 35 anos,2008,Vestibular,2012,Reopcao de Curso,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AD1A7FEFF3C3A3C8A9F1368C1370B7F6,Menos de 19 anos,2019,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AD2F559C476D458F870462ABE121CA08,Menos de 19 anos,2015,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Possuia
AD59AE2C6077196B68FF0C94A09FED73,Menos de 19 anos,2011,Vestibular,2013,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AD6BF2081B803E4150CE1179A6CFEC1F,Acima de 35 anos,2019,Transferencia Externa,2022,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
ADD26FFAC48A0FCD634781F1A041E4AC,19-25 anos,2014,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
ADED6EE2A29750522670AAD156B654BD,19-25 anos,2008,Vestibular,2012,Formado,Itanhem-BA,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
AE0E61A84D697474E48F631CCB0CFC97,19-25 anos,2019,Transferencia Externa,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Fisica,Ampla Concorrencia,Possuia
AE0ECBE3E82ED7EB0C1066059D9513DF,19-25 anos,2016,Transferencia Externa,2022,Jubilamento,Jordao-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
AE6F3AE4807E6E1FA3C3B9B8418B6783,Menos de 19 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Outras Necessidades,Ampla Concorrencia,Não Possuia
AE91B05CF9C865B54CF57ADF35831853,Menos de 19 anos,2013,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Não Possuia
AF363449E6605EE02D7D3D77A30DA634,26-35 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Marechal Thaumaturgo-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
AF93C9DB0E2BFA76554DFBDDE8426E81,Menos de 19 anos,2014,Mandado de Seguranca,2014,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Possuia
AFAC0BDCB0139E69DE4CE27F1C6D352B,26-35 anos,2009,Vestibular,2013,Desistencia,Labrea-AM,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
AFE1500653EC682B3CE7E0B9F39BED89,19-25 anos,2016,Processo Seletivo - SiSU,2022,Formado,Recife-PE,Branca,Sem Deficiencia,Geral,Não Possuia
B04A6BD02D0B88B5785D4C5B560824A0,Menos de 19 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B068A05E6150657FAE301CEFCBC9BEC0,19-25 anos,2014,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Possuia
B1282CADAD27F496D6680A5128A2814E,19-25 anos,2013,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Possuia
B142673328A0419DB9725ADB9DB18123,26-35 anos,2010,Vestibular,2014,Jubilamento,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
B15EFE6A95CCB9124597A04C597376F5,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B164250F03B08804A9697111BA542F21,Acima de 35 anos,2009,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B1788E23531B04081AD1603B38644DAC,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
B289013B12E8C285E4536C40B5018749,19-25 anos,2020,Processo Seletivo - SiSU,2021,Desistencia,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B2E0C792AD68362D6DD72F0DC9A7BE61,19-25 anos,2016,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
B31F0C758BB498B5D56B5FEA80F313A7,19-25 anos,2008,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B32CF5537B682F533BAD63896C1B7F7F,19-25 anos,2015,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
B399BD87FBB9E77BE540A03191F109E9,19-25 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B3F106039B4E0C2435C14BB4074A5D95,26-35 anos,2021,Processo Seletivo - SiSU,2021,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B468FA33C4D1D4F5660C0C77BE421333,Menos de 19 anos,2020,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B4C3ABD5E532DA75629DDE3FA7E0B7E2,Menos de 19 anos,2016,Processo Seletivo - SiSU,2022,Formado,Rio Branco-AC,Preta,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
B56B1C311B63F21DB9EEE26031AA2B4D,Menos de 19 anos,2014,Processo Seletivo - SiSU,2018,Formado,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
B603B90DE5814128C67DA52B3DC672C4,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B634A18D05447CDCCF5F9012450904F2,Menos de 19 anos,2012,Enem,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
B689E747D1360E42E9DBB90FA68D9E83,Acima de 35 anos,2010,Vestibular,2016,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B6A243747CE4D20EAF2CF025E7176662,19-25 anos,2013,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Nao Declarada,Deficiencia Sensorial Visual,Vagas destinados aos candidatos deficientes,Não Possuia
B75F4CD91723BAA6327B03DDF0B8EBF6,Menos de 19 anos,2013,Processo Seletivo - SiSU,2016,Formado,Ipixuna-AM,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
B79B48DD646EF0AF02646B332A92D855,19-25 anos,2008,Vestibular,2015,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B7E97864589BD572D706F436FA2EB387,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B83B4B4FB7DEE46FD2E688F76E3F3928,Menos de 19 anos,2008,Vestibular,2016,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
B86A2C337FF58E0BE115575ABE91BA11,Acima de 35 anos,2019,Transferencia Externa,2022,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B8A54E345FA5FA48D9F72B7CD514240D,Menos de 19 anos,2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
B8E4DA6CB821B8FED222061DA1CC0565,19-25 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
B95720EE4419A4F70EF06157C549DBCB,Menos de 19 anos,2012,Enem,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
B9D5BC78F84E070F6C88F1AB4B967C54,19-25 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
BA1D4B5BBCB4556B5AFAB63E3F2B3E6D,Acima de 35 anos,2016,Processo Seletivo - SiSU,2016,Desistencia,Natal-RN,Branca,Sem Deficiencia,Geral,Não Possuia
